,Unnamed: 0,id,title,tags
2625,2625,5236,Kiss Kiss Bang Bang,action comedi crime mysteri detect loser custodybattl shoot thief crush losangel seriesofmurd celebr hoodlum femalecorp christma harrylockhart gayperri harmonyfaithlan harlandext mr.fryingpan shaneblack a petti thief pose as an actor is brought to lo angel for an unlik audit and find himself in the middl of a murder investig along with hi high school dream girl and a detect who' been train him for hi upcom role... en
2626,2626,6552,Idle Hands,"thriller comedi horror teenag attic knittingneedl noisecomplaint crawlinghand angelcostum trowel bassguitarist priestess anton mick molli debilecur diehand rodmanflend anton is a cheer but exceedingli non-amb 17-year-old stoner who live to stay buzzed, watch tv, and moon over molly, the beauti girl who live next door. however, it turn out that the old cliché about idl hand be the devil' playground ha a kernel of truth after all. en"
2627,2627,1018,Mulholland Drive,"thriller drama mysteri schizophrenia ident amnesia lossofsenseofr suppressedpast trauma key bisexu hallucin surreal jobinterview cast suspen independentfilm lesbian losangel bettyelm rita catherinelenoix vincenzocastiglian adamkesh davidlynch after a car wreck on the wind mulholland drive render a woman amnesic, she and a perki hollywood-hop search for clue and answer across lo angel in a twist ventur beyond dream and reality. en"
2628,2628,10075,Blood and Chocolate,drama fantasi horror romanc chocol werewolf womandirector interspeciesrom animalhorror basedonyoungadultnovel vivian aiden astrid gabriel rafe katjavongarni a young teenag werewolf is torn between honor her family' secret and her love for a man. en
2629,2629,38031,You Will Meet a Tall Dark Stranger,"comedi drama romanc helenashepridg alfi salli roy greg woodyallen two marri coupl find onli troubl and heartach as their complic live unfold. after 40 year of marriage, alfi leav hi wife to pursu what he think is happi with a call girl. hi wife, helena, reel from abandonment, decid to follow the advic of a psychic. sally, the daughter of alfi and helena, is unhappi in her marriag and develop a crush on her boss, while her husband, roy, fall for a woman engag to be married. en"
2630,2630,42188,Never Let Me Go,"drama romanc sciencefict soul basedonnovel sad forgiv dystopia boardingschool clone existenti kathyh. tommyd. ruthc. rodney chrissi markromanek as children, kathy, ruth, and tommi spend their childhood at an idyl and seclud english board school. as they grow into adults, they must come to term with the complex and strength of their love for one anoth while also prepar for the haunt realiti await them. en"
2631,2631,112430,The Company,"drama miniseri jackmcauliff harveytorriti/thesorc jamesjesusangleton/moth yevgenytsipin leokritzki mikaelsalomon real-lif figur from the cold war era mix with a fiction stori base on a group of cia oper and their counterpart in the kgb, mi6, and the mossad. en"
2632,2632,6687,Transsiberian,thriller crime mysteri china marriedcoupl backpack firearm polic travel snow blood cowardli train drug killer siberia moscow trans-siberianrailway roy jessi abbi carlo myassa bradanderson a trans-siberian train journey from china to moscow becom a thrill chase of decept and murder when an american coupl encount a mysteri pair of fellow travelers. en
2633,2633,13853,The Clan of the Cave Bear,"adventur drama stoneag tribe cavemen prehistoricadventur prehistorictim neanderth prehistoricman ayla iza creb broud brun michaelchapman natur chang have the clan moving. iza, medicin woman of the ""clan of the cave bear"" find littl ayla from the ""others""' clan - tradit would have the clan kill ayla immediately, but iza insist on keep her. when the littl one find a most need new cave, she' allow to stay - and thrive. en"
2634,2634,31306,Crazy in Alabama,comedi drama lucillevinson dovebulli peterjoseph'peejoe'bulli earlenebulli sheriffjohndoggett antoniobandera an abu wife head to california to becom a movi star while her nephew back in alabama ha to deal with a racially-motiv murder involv a corrupt sheriff. en
2635,2635,8461,Funny Games,"horror thriller crime brotherbrotherrelationship boat psychopath vacat murder suspen neighbor tortur dog famili ann georg paul peter georgi michaelhanek when ann, husband georg and son georgi arriv at their holiday home they are visit by a pair of polit and seemingli pleasant young men. arm with decept sweet smile and some golf clubs, they proceed to terror and tortur the tight-knit clan, give them until the next day to survive. en"
2636,2636,331592,Listening,"drama thriller sciencefict secret telepathi technolog invent govern mindcontrol betray trust danger privaci davidthorogood ryancat jordan melani matthew khalilsullin for years, we have tri to har the power of the human mind… and failed. now, one breakthrough will chang everything. beyond technology. beyond humanity. beyond control. david, ryan, and jordan hope the telepathi invent will solv all their problems, but the bleeding-edg technolog open a pandora’ box of new dangers, as the team discov that when they open their minds, there is nowher to hide their thoughts. en"
2637,2637,47692,Felicia's Journey,"drama suspen seriesofmurd joehilditch felicia gala johnnylysaght felicia'sfath atomegoyan a solitari middle-ag bachelor and a naiv irish teenag transform one another' live to arriv at a place of recognition, redempt and wisdom in atom egoyan' adapt of william trevor' celebr 1994 novel. seventeen and pregnant, felicia travel to england in search of her lover and is found instead by joseph ambro hilditch, a help cater manag whose kind mask a serial killer. hilditch ha murder sever young women, but he ha no consciou awar of the crimes; like felicia, he doesn't see hi true self. felicia' journey is a stori of innoc lost and regained: felicia awaken to the world' danger and duplicities; and hilditch, who grew up lone and unloved, come to realiz what wa taken from him, and what he himself ha taken. en"
2638,2638,19,Metropolis,"drama sciencefict manvsmachin undergroundworld inventor metropoli worker futur machinetown work classsocieti dystopia towerofbabel delirium chasescen madscientist prophet robot destruct silentfilm deprav masterpiec downtrodden saviour maria johann'joh'fredersen frederfredersen c.a.rotwang,theinventor derschmal fritzlang in a futurist citi sharpli divid between the work class and the citi planners, the son of the city' mastermind fall in love with a work class prophet who predict the come of a savior to mediat their differences. de"
2639,2639,10045,District B13,"action thriller sciencefict pari bomb vorort dystopia parkour gang undercovercop leïto capt.damientomaso k2 lola tahabemamud pierremorel set in the ghetto of pari in 2010, an undercov cop and ex-thug tri to infiltr a gang in order to defu a neutron bomb. fr"
2640,2640,400,Things to Do in Denver When You're Dead,drama crime fathersonrelationship bountyhunt boat wayoflif coffin denver godmoth paranoia hitman friendship psychopath reveng murder independentfilm mafia diner blood gangster violenc illegalprostitut extramaritalaffair jimmy'thesaint'tosnia piec franchi easywind criticalbil garyfl a mafia film in tarantino style with a star-stud cast. jimmy’ “the saint” gangster career ha final ended. yet now he find him self do favor for a wise godfath known as “the man with the plan.” en
2641,2641,253450,The Assassin,action drama histori assassin tangdynasti ancientchina wuxia slowcinema nieyinniang tianji'an concubinehuji jiaxin xiaj houhsiao-hsien a femal assassin dure the tang dynasti who begin to question her loyalti when she fall in love with one of her targets. zh
2642,2642,9104,Buffalo Soldiers,"drama comedi war crime thriller germani corrupt sex basedonnovel investig armi polic base drug rogu rayelwood colonelberman sergeantl robynl mrs.berman gregorjordan set just befor the fall of the berlin wall in 1989, sgt. ray elwood is an american soldier station at a german armi camp. a soldier becau a judg gave him a choic between the armi and jail, ray spend much of hi free time cook cocain for the mps. when a soldier die and a toxicolog screen show an alarm level of illeg narcotics, someon is sent in to investigate. en"
2643,2643,11190,The Return,thriller drama mysteri return brother heavyrain speedo journal andrey father mother ivan waitress andreyzvyagintsev a stori of two russian boy whose father suddenli return home after a 12-year absence. he take the boy on a holiday to a remot island on a lake that turn into a test of manhood of almost mythic proportions. ru
2644,2644,16353,Ong Bak 2,adventur action thriller sequel tien rajasenalord chernang pim tonyjaa pannarittikrai moment from death a young man is rescu by a renown warrior. realiz unsurpass physic potenti in the young boy he train him into the most danger man alive. as he becom a young man he goe on a lone mission of vengeanc against the viciou slave trader who enslav him as a youth and the treacher warlord who kill hi father. th
